,word,count,frequency
279,pro,13,0.2267178235088943
280,100,13,0.2267178235088943
281,prime,13,0.2267178235088943
282,use,13,0.2267178235088943
283,biggest,13,0.2267178235088943
284,citizens,13,0.2267178235088943
285,alleged,13,0.2267178235088943
286,jewish,12,0.20927799093128704
287,washington,12,0.20927799093128704
288,rise,12,0.20927799093128704
289,naked,12,0.20927799093128704
290,business,12,0.20927799093128704
291,freedom,12,0.20927799093128704
292,uranium,12,0.20927799093128704
293,facility,12,0.20927799093128704
294,white,12,0.20927799093128704
295,blood,12,0.20927799093128704
296,fedex,12,0.20927799093128704
297,leaders,12,0.20927799093128704
298,delhi,12,0.20927799093128704
299,according,12,0.20927799093128704
300,run,12,0.20927799093128704
301,earth,12,0.20927799093128704
302,vaccinated,12,0.20927799093128704
303,imposes,12,0.20927799093128704
304,pfizer,12,0.20927799093128704
305,israeli,12,0.20927799093128704
306,japanese,12,0.20927799093128704
307,claim,12,0.20927799093128704
308,tokyo,12,0.20927799093128704
309,indianapolis,12,0.20927799093128704
310,make,12,0.20927799093128704
311,journalist,12,0.20927799093128704
312,seeks,12,0.20927799093128704
313,positive,12,0.20927799093128704
314,ahead,12,0.20927799093128704
315,target,12,0.20927799093128704
316,charges,12,0.20927799093128704
317,rape,12,0.20927799093128704
318,western,12,0.20927799093128704
319,head,12,0.20927799093128704
320,united,12,0.20927799093128704
321,mars,12,0.20927799093128704
322,korean,12,0.20927799093128704
323,junta,12,0.20927799093128704
324,x27,11,0.19183815835367982
325,goes,11,0.19183815835367982
326,google,11,0.19183815835367982
327,mask,11,0.19183815835367982
328,april,11,0.19183815835367982
329,macron,11,0.19183815835367982
330,monkey,11,0.19183815835367982
331,seen,11,0.19183815835367982
332,launches,11,0.19183815835367982
333,johnson,11,0.19183815835367982
334,region,11,0.19183815835367982
335,iranian,11,0.19183815835367982
336,ceo,11,0.19183815835367982
337,thousands,11,0.19183815835367982
338,young,11,0.19183815835367982
339,threats,11,0.19183815835367982
340,history,11,0.19183815835367982
341,return,11,0.19183815835367982
342,xi,11,0.19183815835367982
343,palestinian,11,0.19183815835367982
344,africa,11,0.19183815835367982
345,officer,11,0.19183815835367982
346,soldiers,11,0.19183815835367982
347,tells,11,0.19183815835367982
348,wright,11,0.19183815835367982
349,oil,11,0.19183815835367982
350,daily,11,0.19183815835367982
351,public,11,0.19183815835367982
352,days,11,0.19183815835367982
353,control,11,0.19183815835367982
354,suspects,11,0.19183815835367982
355,statement,11,0.19183815835367982
356,far,11,0.19183815835367982
357,died,11,0.19183815835367982
358,envoy,11,0.19183815835367982
359,dangerous,10,0.17439832577607256
360,fresh,10,0.17439832577607256
361,infections,10,0.17439832577607256
362,lai,10,0.17439832577607256
363,suspected,10,0.17439832577607256
364,missing,10,0.17439832577607256
365,experts,10,0.17439832577607256
366,african,10,0.17439832577607256
367,withdrawal,10,0.17439832577607256
368,largest,10,0.17439832577607256
369,gas,10,0.17439832577607256
370,humanitarian,10,0.17439832577607256
371,plant,10,0.17439832577607256
372,illegal,10,0.17439832577607256
373,skripal,10,0.17439832577607256
374,olympics,10,0.17439832577607256
375,members,10,0.17439832577607256
376,giant,10,0.17439832577607256
377,launch,10,0.17439832577607256
378,send,10,0.17439832577607256
379,embassy,10,0.17439832577607256
380,pressure,10,0.17439832577607256
381,way,10,0.17439832577607256
382,company,10,0.17439832577607256
383,threatening,10,0.17439832577607256
384,nearly,10,0.17439832577607256
385,crimes,10,0.17439832577607256
386,activists,10,0.17439832577607256
387,czechs,10,0.17439832577607256
388,charged,10,0.17439832577607256
389,40,10,0.17439832577607256
390,mp,10,0.17439832577607256
391,island,10,0.17439832577607256
392,journalists,10,0.17439832577607256
393,lost,10,0.17439832577607256
394,ireland,10,0.17439832577607256
395,syria,10,0.17439832577607256
396,italy,10,0.17439832577607256
397,restrictions,10,0.17439832577607256
398,200,10,0.17439832577607256
399,warships,10,0.17439832577607256
400,greece,10,0.17439832577607256
401,high,10,0.17439832577607256
402,intelligence,10,0.17439832577607256
403,times,10,0.17439832577607256
404,11,10,0.17439832577607256
405,forced,10,0.17439832577607256
406,jimmy,10,0.17439832577607256
407,secret,10,0.17439832577607256
408,major,10,0.17439832577607256
409,kill,10,0.17439832577607256
410,sources,9,0.1569584931984653
411,targets,9,0.1569584931984653
412,line,9,0.1569584931984653
413,ruling,9,0.1569584931984653
414,eyes,9,0.1569584931984653
415,open,9,0.1569584931984653
416,non,9,0.1569584931984653
417,list,9,0.1569584931984653
418,poisoning,9,0.1569584931984653
419,torture,9,0.1569584931984653
420,rate,9,0.1569584931984653
421,backs,9,0.1569584931984653
422,ex,9,0.1569584931984653
423,expected,9,0.1569584931984653
424,photos,9,0.1569584931984653
425,seek,9,0.1569584931984653
426,hostage,9,0.1569584931984653
427,week,9,0.1569584931984653
428,spacex,9,0.1569584931984653
429,office,9,0.1569584931984653
430,ask,9,0.1569584931984653
431,holocaust,9,0.1569584931984653
432,nato,9,0.1569584931984653
433,2020,9,0.1569584931984653
434,best,9,0.1569584931984653
435,merkel,9,0.1569584931984653
436,worth,9,0.1569584931984653
437,inside,9,0.1569584931984653
438,tv,9,0.1569584931984653
439,powers,9,0.1569584931984653
440,service,9,0.1569584931984653
441,single,9,0.1569584931984653
442,faces,9,0.1569584931984653
443,twitter,9,0.1569584931984653
444,turkish,9,0.1569584931984653
445,test,9,0.1569584931984653
446,press,9,0.1569584931984653
447,steps,9,0.1569584931984653
448,mexico,9,0.1569584931984653
449,hundreds,9,0.1569584931984653
450,announces,9,0.1569584931984653
451,bubble,9,0.1569584931984653
452,devastating,9,0.1569584931984653
453,states,9,0.1569584931984653
454,men,9,0.1569584931984653
455,ship,9,0.1569584931984653
456,staff,9,0.1569584931984653
457,leaked,9,0.1569584931984653
458,sign,9,0.1569584931984653
459,treatment,9,0.1569584931984653
460,used,9,0.1569584931984653
461,federal,9,0.1569584931984653
462,university,9,0.1569584931984653
463,hunger,9,0.1569584931984653
464,held,8,0.13951866062085805
465,firm,8,0.13951866062085805
466,step,8,0.13951866062085805
467,cut,8,0.13951866062085805
468,town,8,0.13951866062085805
469,parts,8,0.13951866062085805
470,total,8,0.13951866062085805
471,strike,8,0.13951866062085805
472,recovery,8,0.13951866062085805
473,islamists,8,0.13951866062085805
474,attacks,8,0.13951866062085805
475,issues,8,0.13951866062085805
476,blocks,8,0.13951866062085805
477,post,8,0.13951866062085805
478,possible,8,0.13951866062085805
479,ocean,8,0.13951866062085805
480,cape,8,0.13951866062085805
481,double,8,0.13951866062085805
482,sunday,8,0.13951866062085805
483,debate,8,0.13951866062085805
484,decades,8,0.13951866062085805
485,left,8,0.13951866062085805
486,economic,8,0.13951866062085805
487,took,8,0.13951866062085805
488,supply,8,0.13951866062085805
489,yemen,8,0.13951866062085805
490,supplies,8,0.13951866062085805
491,25,8,0.13951866062085805
492,embryos,8,0.13951866062085805
493,emergency,8,0.13951866062085805
494,work,8,0.13951866062085805
495,historic,8,0.13951866062085805
496,latest,8,0.13951866062085805
497,live,8,0.13951866062085805
498,indonesia,8,0.13951866062085805
499,speech,8,0.13951866062085805
500,pakistani,8,0.13951866062085805
501,land,8,0.13951866062085805
502,lockdown,8,0.13951866062085805
503,long,8,0.13951866062085805
504,britain,8,0.13951866062085805
505,big,8,0.13951866062085805
506,ending,8,0.13951866062085805
507,prominent,8,0.13951866062085805
508,shortage,8,0.13951866062085805
509,helicopter,8,0.13951866062085805
510,24,8,0.13951866062085805
511,150,8,0.13951866062085805
512,announced,8,0.13951866062085805
513,sentenced,8,0.13951866062085805
514,gets,8,0.13951866062085805
515,festival,8,0.13951866062085805
516,month,8,0.13951866062085805
517,following,8,0.13951866062085805
518,food,8,0.13951866062085805
519,site,8,0.13951866062085805
520,arrest,8,0.13951866062085805
521,monday,8,0.13951866062085805
522,15,8,0.13951866062085805
523,force,8,0.13951866062085805
524,moment,8,0.13951866062085805
525,frontline,8,0.13951866062085805
526,aged,8,0.13951866062085805
527,agents,8,0.13951866062085805
528,warning,8,0.13951866062085805
529,exit,8,0.13951866062085805
530,prophet,8,0.13951866062085805
531,volcano,8,0.13951866062085805
532,era,8,0.13951866062085805
533,meet,8,0.13951866062085805
534,norway,8,0.13951866062085805
535,meeting,8,0.13951866062085805
536,soon,8,0.13951866062085805
537,sees,8,0.13951866062085805
538,eritrean,8,0.13951866062085805
539,14,8,0.13951866062085805
540,percent,8,0.13951866062085805
541,final,8,0.13951866062085805
542,chile,8,0.13951866062085805
543,sentences,7,0.12207882804325079
544,paint,7,0.12207882804325079
545,ingenuity,7,0.12207882804325079
546,battle,7,0.12207882804325079
547,mining,7,0.12207882804325079
548,fall,7,0.12207882804325079
549,campaign,7,0.12207882804325079
550,déby,7,0.12207882804325079
551,sent,7,0.12207882804325079
552,team,7,0.12207882804325079
553,urged,7,0.12207882804325079
554,east,7,0.12207882804325079
555,images,7,0.12207882804325079
556,worker,7,0.12207882804325079
557,prepares,7,0.12207882804325079
558,dying,7,0.12207882804325079
559,drug,7,0.12207882804325079
560,raid,7,0.12207882804325079
561,rocket,7,0.12207882804325079
562,supreme,7,0.12207882804325079
563,risks,7,0.12207882804325079
564,worst,7,0.12207882804325079
565,ministry,7,0.12207882804325079
566,concerns,7,0.12207882804325079
567,students,7,0.12207882804325079
568,peace,7,0.12207882804325079
569,alleges,7,0.12207882804325079
570,temporarily,7,0.12207882804325079
571,shoot,7,0.12207882804325079
572,diplomat,7,0.12207882804325079
573,development,7,0.12207882804325079
574,jail,7,0.12207882804325079
575,block,7,0.12207882804325079
576,ships,7,0.12207882804325079
577,submarine,7,0.12207882804325079
578,puts,7,0.12207882804325079
579,typhoon,7,0.12207882804325079
580,mozambique,7,0.12207882804325079
581,moon,7,0.12207882804325079
582,family,7,0.12207882804325079
583,islam,7,0.12207882804325079
584,researchers,7,0.12207882804325079
585,involved,7,0.12207882804325079
586,americans,7,0.12207882804325079
587,don,7,0.12207882804325079
588,2030,7,0.12207882804325079
589,union,7,0.12207882804325079
590,wins,7,0.12207882804325079
591,unity,7,0.12207882804325079
592,reuters,7,0.12207882804325079
593,quarter,7,0.12207882804325079
594,sex,7,0.12207882804325079
595,community,7,0.12207882804325079
596,reveals,7,0.12207882804325079
597,medical,7,0.12207882804325079
598,administration,7,0.12207882804325079
599,row,7,0.12207882804325079
600,vaccination,7,0.12207882804325079
601,spies,7,0.12207882804325079
602,violent,7,0.12207882804325079
603,running,7,0.12207882804325079
604,material,7,0.12207882804325079
605,spike,7,0.12207882804325079
606,living,7,0.12207882804325079
607,raw,7,0.12207882804325079
608,russians,7,0.12207882804325079
609,arms,7,0.12207882804325079
610,hits,7,0.12207882804325079
611,good,7,0.12207882804325079
612,actions,7,0.12207882804325079
613,production,7,0.12207882804325079
614,website,7,0.12207882804325079
615,real,7,0.12207882804325079
616,trade,7,0.12207882804325079
617,govt,7,0.12207882804325079
618,chip,7,0.12207882804325079
619,czechia,7,0.12207882804325079
620,son,7,0.12207882804325079
621,environment,7,0.12207882804325079
622,chancellor,7,0.12207882804325079
623,hamas,7,0.12207882804325079
624,northern,7,0.12207882804325079
625,grows,7,0.12207882804325079
626,huawei,7,0.12207882804325079
627,outdoor,7,0.12207882804325079
628,online,7,0.12207882804325079
629,2019,7,0.12207882804325079
630,ontario,7,0.12207882804325079
631,opponents,7,0.12207882804325079
632,slavery,7,0.12207882804325079
633,nations,7,0.12207882804325079
634,humanity,7,0.12207882804325079
635,measures,7,0.12207882804325079
636,bans,7,0.12207882804325079
637,islamist,6,0.10463899546564352
638,terrorist,6,0.10463899546564352
639,detains,6,0.10463899546564352
640,gov,6,0.10463899546564352
641,criminal,6,0.10463899546564352
642,dutch,6,0.10463899546564352
643,gay,6,0.10463899546564352
644,gdp,6,0.10463899546564352
645,iraq,6,0.10463899546564352
646,chauvin,6,0.10463899546564352
647,twerking,6,0.10463899546564352
648,continue,6,0.10463899546564352
649,crimea,6,0.10463899546564352
650,cremations,6,0.10463899546564352
651,retaliation,6,0.10463899546564352
652,safety,6,0.10463899546564352
653,continues,6,0.10463899546564352
654,gaza,6,0.10463899546564352
655,terror,6,0.10463899546564352
656,spanish,6,0.10463899546564352
657,candidate,6,0.10463899546564352
658,consequences,6,0.10463899546564352
659,hackers,6,0.10463899546564352
660,conspiracy,6,0.10463899546564352
661,toll,6,0.10463899546564352
662,surigae,6,0.10463899546564352
663,iea,6,0.10463899546564352
664,seized,6,0.10463899546564352
665,cancels,6,0.10463899546564352
666,financing,6,0.10463899546564352
667,co2,6,0.10463899546564352
668,sweden,6,0.10463899546564352
669,save,6,0.10463899546564352
670,responsible,6,0.10463899546564352
671,bombing,6,0.10463899546564352
672,generation,6,0.10463899546564352
673,suspect,6,0.10463899546564352
674,strikes,6,0.10463899546564352
675,green,6,0.10463899546564352
676,thursday,6,0.10463899546564352
677,soar,6,0.10463899546564352
678,turns,6,0.10463899546564352
679,struggle,6,0.10463899546564352
680,caught,6,0.10463899546564352
681,invasion,6,0.10463899546564352
682,future,6,0.10463899546564352
683,drink,6,0.10463899546564352
684,close,6,0.10463899546564352
685,girl,6,0.10463899546564352
686,trump,6,0.10463899546564352
687,friday,6,0.10463899546564352
688,september,6,0.10463899546564352
689,indigenous,6,0.10463899546564352
690,starts,6,0.10463899546564352
691,suggests,6,0.10463899546564352
692,comfort,6,0.10463899546564352
693,funds,6,0.10463899546564352
694,export,6,0.10463899546564352
695,start,6,0.10463899546564352
696,ties,6,0.10463899546564352
697,car,6,0.10463899546564352
698,rules,6,0.10463899546564352
699,troop,6,0.10463899546564352
700,rule,6,0.10463899546564352
701,drills,6,0.10463899546564352
702,1994,6,0.10463899546564352
703,planned,6,0.10463899546564352
704,brexit,6,0.10463899546564352
705,increase,6,0.10463899546564352
706,gave,6,0.10463899546564352
707,politician,6,0.10463899546564352
708,break,6,0.10463899546564352
709,transferred,6,0.10463899546564352
710,derails,6,0.10463899546564352
711,dose,6,0.10463899546564352
712,texas,6,0.10463899546564352
713,doses,6,0.10463899546564352
714,clear,6,0.10463899546564352
715,shares,6,0.10463899546564352
716,controversial,6,0.10463899546564352
717,clot,6,0.10463899546564352
718,crash,6,0.10463899546564352
719,explosive,6,0.10463899546564352
720,doubt,6,0.10463899546564352
721,signs,6,0.10463899546564352
722,targeted,6,0.10463899546564352
723,daunte,6,0.10463899546564352
724,did,6,0.10463899546564352
725,jews,6,0.10463899546564352
726,remain,6,0.10463899546564352
727,backed,6,0.10463899546564352
728,project,6,0.10463899546564352
729,regulator,6,0.10463899546564352
730,link,6,0.10463899546564352
731,lines,6,0.10463899546564352
732,bangladesh,6,0.10463899546564352
733,numbers,6,0.10463899546564352
734,liberal,6,0.10463899546564352
735,nz,6,0.10463899546564352
736,religious,6,0.10463899546564352
737,act,6,0.10463899546564352
738,53,6,0.10463899546564352
739,legal,6,0.10463899546564352
740,battlefield,6,0.10463899546564352
741,accused,6,0.10463899546564352
742,bbc,6,0.10463899546564352
743,order,6,0.10463899546564352
744,belarus,6,0.10463899546564352
745,ordered,6,0.10463899546564352
746,orders,6,0.10463899546564352
747,prisoners,6,0.10463899546564352
748,bid,6,0.10463899546564352
749,prosecutors,6,0.10463899546564352
750,weeks,6,0.10463899546564352
751,london,6,0.10463899546564352
752,authority,6,0.10463899546564352
753,migrants,6,0.10463899546564352
754,migrant,6,0.10463899546564352
755,middle,6,0.10463899546564352
756,mobile,6,0.10463899546564352
757,approve,6,0.10463899546564352
758,wanted,6,0.10463899546564352
759,pushes,6,0.10463899546564352
760,moved,6,0.10463899546564352
761,moves,6,0.10463899546564352
762,mps,6,0.10463899546564352
763,murder,6,0.10463899546564352
764,mutant,6,0.10463899546564352
765,natanz,6,0.10463899546564352
766,records,6,0.10463899546564352
767,agency,6,0.10463899546564352
768,weapon,6,0.10463899546564352
769,weapons,6,0.10463899546564352
770,23,6,0.10463899546564352
771,afghan,6,0.10463899546564352
772,authorities,6,0.10463899546564352
773,network,6,0.10463899546564352
774,kidnapping,6,0.10463899546564352
775,radical,6,0.10463899546564352
776,research,6,0.10463899546564352
777,joe,6,0.10463899546564352
778,2004,6,0.10463899546564352
779,joint,6,0.10463899546564352
780,blasphemy,6,0.10463899546564352
781,30,6,0.10463899546564352
782,warming,5,0.08719916288803628
783,fines,5,0.08719916288803628
784,syrian,5,0.08719916288803628
785,youtube,5,0.08719916288803628
786,rwanda,5,0.08719916288803628
787,nigerian,5,0.08719916288803628
788,john,5,0.08719916288803628
789,nigeria,5,0.08719916288803628
790,got,5,0.08719916288803628
791,yoshihide,5,0.08719916288803628
792,award,5,0.08719916288803628
793,warn,5,0.08719916288803628
794,safe,5,0.08719916288803628
795,bodies,5,0.08719916288803628
796,refugees,5,0.08719916288803628
797,secretary,5,0.08719916288803628
798,lockdowns,5,0.08719916288803628
799,evidence,5,0.08719916288803628
800,weekend,5,0.08719916288803628
801,file,5,0.08719916288803628
802,manslaughter,5,0.08719916288803628
803,cast,5,0.08719916288803628
804,population,5,0.08719916288803628
805,shots,5,0.08719916288803628
806,sedatives,5,0.08719916288803628
807,given,5,0.08719916288803628
808,energy,5,0.08719916288803628
809,releases,5,0.08719916288803628
810,humans,5,0.08719916288803628
811,allow,5,0.08719916288803628
812,allies,5,0.08719916288803628
813,rejects,5,0.08719916288803628
814,enriching,5,0.08719916288803628
815,alliance,5,0.08719916288803628
816,huge,5,0.08719916288803628
817,vincent,5,0.08719916288803628
818,cia,5,0.08719916288803628
819,petition,5,0.08719916288803628
820,tens,5,0.08719916288803628
821,firms,5,0.08719916288803628
822,clam,5,0.08719916288803628
823,bad,5,0.08719916288803628
824,additional,5,0.08719916288803628
825,1st,5,0.08719916288803628
826,arrests,5,0.08719916288803628
827,detected,5,0.08719916288803628
828,lives,5,0.08719916288803628
829,cdc,5,0.08719916288803628
830,body,5,0.08719916288803628
831,fighting,5,0.08719916288803628
832,boris,5,0.08719916288803628
833,resigns,5,0.08719916288803628
834,faster,5,0.08719916288803628
835,exports,5,0.08719916288803628
836,verdict,5,0.08719916288803628
837,mutation,5,0.08719916288803628
838,agree,5,0.08719916288803628
839,province,5,0.08719916288803628
840,responsibility,5,0.08719916288803628
841,agreement,5,0.08719916288803628
842,situation,5,0.08719916288803628
843,charge,5,0.08719916288803628
844,12,5,0.08719916288803628
845,families,5,0.08719916288803628
846,scheme,5,0.08719916288803628
847,counting,5,0.08719916288803628
848,silent,5,0.08719916288803628
849,madoff,5,0.08719916288803628
850,counter,5,0.08719916288803628
851,aims,5,0.08719916288803628
852,chechen,5,0.08719916288803628
853,fake,5,0.08719916288803628
854,gun,5,0.08719916288803628
855,guilty,5,0.08719916288803628
856,reduction,5,0.08719916288803628
857,age,5,0.08719916288803628
858,saying,5,0.08719916288803628
859,assault,5,0.08719916288803628
860,hindu,5,0.08719916288803628
861,taken,5,0.08719916288803628
862,salvini,5,0.08719916288803628
863,netanyahu,5,0.08719916288803628
864,takes,5,0.08719916288803628
